region,country,type_group,n_objects,share_within_region
Unknown,Sweden,Prints,58,0.0012521859280208985
Unknown,Sweden,Sculpture,3,6.476823765625337e-05
Unknown,Sweden,Sculpture-Wood,1,2.1589412552084457e-05
Unknown,Sweden,Tapestry,2,4.3178825104168914e-05
Unknown,Sweden,Textile,19,0.0004101988384896047
Unknown,Swedish,Drawings,4,8.635765020833783e-05
Unknown,Swedish,Glass,1,2.1589412552084457e-05
Unknown,Swedish,Painting,5,0.0001079470627604223
Unknown,Swedish,Photographs,2,4.3178825104168914e-05
Unknown,Swedish,Portfolio,7,0.0001511258878645912
Unknown,Swedish,Prints,65,0.0014033118158854898
Unknown,Swedish,Sculpture,4,8.635765020833783e-05
Unknown,Swedish,Time-Based Media Art,4,8.635765020833783e-05
Unknown,Swedish,Volume,3,6.476823765625337e-05
Unknown,Swiss,Drawings,207,0.0044690083982814825
Unknown,Swiss,Painting,12,0.0002590729506250135
Unknown,Swiss,Photographs,15,0.0003238411882812669
Unknown,Swiss,Portfolio,84,0.0018135106543750944
Unknown,Swiss,Prints,425,0.009175500334635895
Unknown,Swiss,Sculpture,30,0.0006476823765625338
Unknown,Swiss,Volume,17,0.0003670200133854358
Unknown,Swiss or German,Prints,3,6.476823765625337e-05
Unknown,Swiss | Unknown,Drawings,1,2.1589412552084457e-05
Unknown,Switzerland,Accessory,1,2.1589412552084457e-05
Unknown,Switzerland,Aerophone-Lip Vibrated-trumpet / trombone,1,2.1589412552084457e-05
Unknown,Switzerland,Aerophone-Reed Vibrated-double reed,1,2.1589412552084457e-05
Unknown,Switzerland,Aerophone-Reed Vibrated-single reed conical,4,8.635765020833783e-05
Unknown,Switzerland,Aerophone-Reed Vibrated-single reed cylindrical,2,4.3178825104168914e-05
Unknown,Switzerland,Aerophone-Whistle Flute-recorder,1,2.1589412552084457e-05
Unknown,Switzerland,Arms and Armor,5,0.0001079470627604223
Unknown,Switzerland,Bound Volume,2,4.3178825104168914e-05
Unknown,Switzerland,Chordophone-Accessories-bow,1,2.1589412552084457e-05
Unknown,Switzerland,Chordophone-Zither-struck-dulcimer,1,2.1589412552084457e-05
Unknown,Switzerland,Drawings,17,0.0003670200133854358
Unknown,Switzerland,Embroidery,28,0.0006045035514583648
Unknown,Switzerland,Enamel,5,0.0001079470627604223
Unknown,Switzerland,Furniture,1,2.1589412552084457e-05
Unknown,Switzerland,Glass,5,0.0001079470627604223
Unknown,Switzerland,Idiophone,25,0.0005397353138021114
Unknown,Switzerland,Idiophone-Plucked / Depressed,1,2.1589412552084457e-05
Unknown,Switzerland,Idiophone-Struck-bar-wood,1,2.1589412552084457e-05
Unknown,Switzerland,Idiophone-Struck-bell-clapper,5,0.0001079470627604223
Unknown,Switzerland,Jewelry,2,4.3178825104168914e-05
Unknown,Switzerland,Manuscript,1,2.1589412552084457e-05
Unknown,Switzerland,Manuscripts and Illuminations,1,2.1589412552084457e-05
Unknown,Switzerland,Metalwork,2,4.3178825104168914e-05
Unknown,Switzerland,Metalwork-Silver,2,4.3178825104168914e-05
Unknown,Switzerland,Miscellaneous,13,0.000280662363177098
Unknown,Switzerland,Painting,2,4.3178825104168914e-05
Unknown,Switzerland,Photographs,37,0.000798808264427125
Unknown,Switzerland,Portrait Miniature,2,4.3178825104168914e-05
Unknown,Switzerland,Prints,86,0.0018566894794792633
Unknown,Switzerland,Sculpture,3,6.476823765625337e-05
Unknown,Switzerland,Textile,2,4.3178825104168914e-05
Unknown,Switzerland,Textiles-Tapestries,1,2.1589412552084457e-05
Unknown,Switzerland,Time-based Media,1,2.1589412552084457e-05
Unknown,Switzerland,Woodwork-Furniture,1,2.1589412552084457e-05
Unknown,Switzerland and/or France,Arms and Armor,3,6.476823765625337e-05
Unknown,Switzerland or Germany,Miscellaneous,1,2.1589412552084457e-05
Unknown,Switzerland?,Aerophone-Lip Vibrated-trumpet / trombone,1,2.1589412552084457e-05
Unknown,Switzerland?,Aerophone-Reed Vibrated-single reed cylindrical,1,2.1589412552084457e-05
Unknown,Switzerland?,Idiophone-Struck-bell-clapper,2,4.3178825104168914e-05
Unknown,Switzerland|France,Idiophone,2,4.3178825104168914e-05
Unknown,Syria (?),Glass-Vessels,1,2.1589412552084457e-05
Unknown,Syria (?),Textile,1,2.1589412552084457e-05
Unknown,Syria (Raqqa),Ceramic,4,8.635765020833783e-05
Unknown,Syria ?,Textile,1,2.1589412552084457e-05
Unknown,Syria or Egypt,Glass,2,4.3178825104168914e-05
Unknown,Syria or Egypt,Textile,2,4.3178825104168914e-05
Unknown,Syria or Egypt,Wood,1,2.1589412552084457e-05
Unknown,Syria or Iran,Ceramics,1,2.1589412552084457e-05
Unknown,Syria or Iraq,Codices,1,2.1589412552084457e-05
Unknown,Syria or Iraq,Metal,1,2.1589412552084457e-05
Unknown,Syria or North Africa,Codices,1,2.1589412552084457e-05
Unknown,Syria or Palestine,Main dress,2,4.3178825104168914e-05
Unknown,Syria or Palestine,Main dress-Womenswear,1,2.1589412552084457e-05
Unknown,Syria or Turkey,Musical Instrument,1,2.1589412552084457e-05
Unknown,Syria(?),Jewelry,1,2.1589412552084457e-05
Unknown,Syria(?),Metalwork,1,2.1589412552084457e-05
Unknown,Syria(?),Textile,1,2.1589412552084457e-05
Unknown,Syria(?) or Anatolia,Glyptic,1,2.1589412552084457e-05
Unknown,Syria?,Chordophone-Lute-plucked-unfretted,1,2.1589412552084457e-05
Unknown,Syria?,Idiophone-Struck-bell-clapper,1,2.1589412552084457e-05
Unknown,Syria?  Saudia Arabia,Chordophone-Lute-plucked-unfretted,1,2.1589412552084457e-05
Unknown,Syria|Egypt,Ceramics,14,0.0003022517757291824
Unknown,Syria|Egypt,Textiles-Woven,1,2.1589412552084457e-05
Unknown,Syria|Iran,Ceramics,1,2.1589412552084457e-05
Unknown,Syro-Palestinian,Glass,4,8.635765020833783e-05
Unknown,Syro-Palestinian(?),Glass,1,2.1589412552084457e-05
Unknown,Syro-Phoenicia,Jewelry,1,2.1589412552084457e-05
Unknown,Tahiti,Bone/Ivory-Implements,1,2.1589412552084457e-05
Unknown,Tahiti,Stone-Sculpture,1,2.1589412552084457e-05
Unknown,Tahiti,Wood-Sculpture,1,2.1589412552084457e-05
Unknown,Taiwan,Idiophone-Struck-bell,1,2.1589412552084457e-05
Unknown,Taiwan,Painting,2,4.3178825104168914e-05
Unknown,Taiwan,Textiles-Beadwork,1,2.1589412552084457e-05
Unknown,Taiwan,Textiles-Woven,1,2.1589412552084457e-05
Unknown,Taiwan,Wood-Architectural,2,4.3178825104168914e-05
Unknown,Taiwan,Wood-Implements,2,4.3178825104168914e-05
Unknown,Taiwan,Wood-Sculpture,3,6.476823765625337e-05
Unknown,Taiwanese,Drawings,1,2.1589412552084457e-05
Unknown,Tajikistan,Chordophone-Lute-plucked-fretted,1,2.1589412552084457e-05
Unknown,Tajikistan,Embroidery,1,2.1589412552084457e-05
Unknown,Tajikistan,Textile,1,2.1589412552084457e-05
Unknown,Tanzania,Aerophone-Lip Vibrated-horn,2,4.3178825104168914e-05
Unknown,Tanzania,Bone/Ivory-Sculpture,1,2.1589412552084457e-05
Unknown,Tanzania,Chordophone-Lute-bowed-unfretted,1,2.1589412552084457e-05
Unknown,Tanzania,Chordophone-Lute-plucked-unfretted,1,2.1589412552084457e-05
Unknown,Tanzania,Chordophone-Zither,1,2.1589412552084457e-05
Unknown,Tanzania,Chordophone-Zither-plucked,3,6.476823765625337e-05
Unknown,Tanzania,Gourd-Containers,2,4.3178825104168914e-05
Unknown,Tanzania,Idiophone-Shaken-rattle,1,2.1589412552084457e-05
Unknown,Tanzania,Membranophone-double-headed / waisted drum,1,2.1589412552084457e-05
Unknown,Tanzania,Membranophone-single-headed / cylindro-conical,1,2.1589412552084457e-05
Unknown,Tanzania,Membranophone-single-headed / goblet drum,1,2.1589412552084457e-05
Unknown,Tanzania,Membranophone-single-headed / kettle drum,1,2.1589412552084457e-05
Unknown,Tanzania,Musical instruments,1,2.1589412552084457e-05
Unknown,Tanzania,Textiles,2,4.3178825104168914e-05
Unknown,Tanzania,Textiles-Costumes,3,6.476823765625337e-05
Unknown,Tanzania,Textiles-Woven,1,2.1589412552084457e-05
Unknown,Tanzania,Wood-Furniture,1,2.1589412552084457e-05
Unknown,Tanzania,Wood-Ornaments,1,2.1589412552084457e-05
Unknown,Tanzania,Wood-Sculpture,6,0.00012953647531250675
Unknown,Tanzania or Kenya,Textiles,1,2.1589412552084457e-05
Unknown,Tanzania or Mozambique,Wood-Sculpture,1,2.1589412552084457e-05
Unknown,Tanzania/Kenya,Idiophone-Struck-bell-without clapper,1,2.1589412552084457e-05
Unknown,Thailand,Aerophone-Blow Hole-end-blown flute (vertical),1,2.1589412552084457e-05
Unknown,Thailand,Aerophone-Free Reed,1,2.1589412552084457e-05
Unknown,Thailand,Aerophone-Free Reed-mouth organ,4,8.635765020833783e-05
Unknown,Thailand,Aerophone-Reed Vibrated-double reed,3,6.476823765625337e-05
Unknown,Thailand,Ceramic,8,0.00017271530041667566
Unknown,Thailand,Chordophone-Bowed,1,2.1589412552084457e-05
Unknown,Thailand,Chordophone-Lute,1,2.1589412552084457e-05
Unknown,Thailand,Chordophone-Lute-bowed-unfretted,5,0.0001079470627604223
Unknown,Thailand,Chordophone-Lute-plucked,1,2.1589412552084457e-05
Unknown,Thailand,Chordophone-Lute-plucked-fretted,3,6.476823765625337e-05
Unknown,Thailand,Chordophone-Zither-plucked-harpsichord,1,2.1589412552084457e-05
Unknown,Thailand,Chordophone-Zither-plucked-long zither,2,4.3178825104168914e-05
Unknown,Thailand,Idiophone-Accessories,1,2.1589412552084457e-05
Unknown,Thailand,Idiophone-Concussion,3,6.476823765625337e-05
Unknown,Thailand,Idiophone-Plucked / Depressed,1,2.1589412552084457e-05
Unknown,Thailand,Idiophone-Struck-bar-wood,3,6.476823765625337e-05
Unknown,Thailand,Idiophone-Struck-bell,1,2.1589412552084457e-05
Unknown,Thailand,Idiophone-Struck-bell-clapper,9,0.0001943047129687601
Unknown,Thailand,Idiophone-Struck-bell-without clapper,2,4.3178825104168914e-05
Unknown,Thailand,Idiophone-Struck-gong,11,0.00023748353807292904
Unknown,Thailand,Idiophone-Struck-slit drum,1,2.1589412552084457e-05
Unknown,Thailand,Idiophone-Struck-vessel,1,2.1589412552084457e-05
Unknown,Thailand,Membranophone-double-headed / barrel drum,1,2.1589412552084457e-05
Unknown,Thailand,Membranophone-double-headed / conical drum,1,2.1589412552084457e-05
Unknown,Thailand,Membranophone-double-headed / cylindrical drum,4,8.635765020833783e-05
Unknown,Thailand,Membranophone-single-headed / cylindrical drum,1,2.1589412552084457e-05
Unknown,Thailand,Membranophone-single-headed / frame drum,1,2.1589412552084457e-05
Unknown,Thailand,Membranophone-single-headed / goblet drum,1,2.1589412552084457e-05
Unknown,Thailand,Metalwork,1,2.1589412552084457e-05
Unknown,Thailand,Sculpture,8,0.00017271530041667566
Unknown,Thailand and Myanmar (formerly Burma),Aerophone-Free Reed-harmonium,1,2.1589412552084457e-05
Unknown,Thailand?,Chordophone-Zither-plucked,1,2.1589412552084457e-05
Unknown,The Netherlands,Ceramics-Porcelain,1,2.1589412552084457e-05
Unknown,The Netherlands,Chordophone-Zither-plucked-virginal,1,2.1589412552084457e-05
Unknown,The Netherlands,Codices,4,8.635765020833783e-05
Unknown,The Netherlands,Ivories,1,2.1589412552084457e-05
Unknown,The Netherlands,Photographs,1,2.1589412552084457e-05
Unknown,The Netherlands,Sampler,1,2.1589412552084457e-05
Unknown,The Netherlands,Sculpture-Stone,1,2.1589412552084457e-05
Unknown,The Netherlands,Sculpture-Wood,2,4.3178825104168914e-05
Unknown,The Netherlands or France,Silver,1,2.1589412552084457e-05
Unknown,Thrace,Sculpture,2,4.3178825104168914e-05
Unknown,Tibet,Accessory,2,4.3178825104168914e-05
Unknown,Tibet,Aerophone-Lip Vibrated-trumpet / trombone,12,0.0002590729506250135
Unknown,Tibet,Aerophone-Reed Vibrated-double reed,1,2.1589412552084457e-05
Unknown,Tibet,Arms and Armor,2,4.3178825104168914e-05
Unknown,Tibet,Chordophone-Lute-plucked-unfretted,5,0.0001079470627604223
Unknown,Tibet,Drawings,3,6.476823765625337e-05
Unknown,Tibet,Embroidery,2,4.3178825104168914e-05
Unknown,Tibet,Idiophone-Concussion,2,4.3178825104168914e-05
Unknown,Tibet,Idiophone-Shaken-rattle,1,2.1589412552084457e-05
Unknown,Tibet,Idiophone-Struck-bell-clapper,2,4.3178825104168914e-05
Unknown,Tibet,Ivory,1,2.1589412552084457e-05
Unknown,Tibet,Jewelry,7,0.0001511258878645912
Unknown,Tibet,Membranophone,1,2.1589412552084457e-05
Unknown,Tibet,Membranophone-double-headed / cylindrical drum,1,2.1589412552084457e-05
Unknown,Tibet,Membranophone-double-headed / frame drum,1,2.1589412552084457e-05
Unknown,Tibet,Membranophone-double-headed / waisted drum,3,6.476823765625337e-05
Unknown,Tibet,Metalwork,2,4.3178825104168914e-05
Unknown,Tibet,Musical Instrument,2,4.3178825104168914e-05
Unknown,Tibet,Painting,7,0.0001511258878645912
Unknown,Tibet,Sculpture,12,0.0002590729506250135
Unknown,Tibet,Silver,1,2.1589412552084457e-05
Unknown,Tibet,Textile,1,2.1589412552084457e-05
Unknown,Tibet (or Nepal),Jewelry,1,2.1589412552084457e-05
Unknown,Tibet ?,Textile,1,2.1589412552084457e-05
Unknown,Tibet(?),Jewelry,5,0.0001079470627604223
Unknown,Tibet/Nepal?,Chordophone-Lute-plucked-unfretted,1,2.1589412552084457e-05
Unknown,Tibet/north India,Aerophone-Reed Vibrated-double reed,1,2.1589412552084457e-05
Unknown,Tibet|China,Aerophone-Lip Vibrated-trumpet / trombone,2,4.3178825104168914e-05
Unknown,Tibet|China|India,Idiophone-Concussion,2,4.3178825104168914e-05
Unknown,Timurid Iran,Manuscript,1,2.1589412552084457e-05
Unknown,Tirana,Metalwork-Silver,1,2.1589412552084457e-05
Unknown,Togo,Beads-Costumes,2,4.3178825104168914e-05
Unknown,Togo,Negatives|Glass,12,0.0002590729506250135
Unknown,Togo,Paper,1,2.1589412552084457e-05
Unknown,Togo,Paper-Photographs,6,0.00012953647531250675
Unknown,Togo,Photographs,5,0.0001079470627604223
Unknown,Togo,Wood-Sculpture,2,4.3178825104168914e-05
Unknown,Togo or Ghana,Textiles-Woven,1,2.1589412552084457e-05
Unknown,Togo or Ghana (possibly Kpandu),Ceramics-Sculpture,1,2.1589412552084457e-05
Unknown,Tonga,Barkcloth|Textiles,3,6.476823765625337e-05
Unknown,Tonga,Bone/Ivory-Sculpture,1,2.1589412552084457e-05
Unknown,Tonga,Wood-Implements,6,0.00012953647531250675
Unknown,Tonga or Samoa,Barkcloth|Textiles,1,2.1589412552084457e-05
Unknown,Transcaucasian,Arms and Armor,3,6.476823765625337e-05
Unknown,Transylvanian,Arms and Armor,1,2.1589412552084457e-05
Unknown,Trinidad and Tobago,Idiophone-Struck,1,2.1589412552084457e-05
Unknown,Tunesia,Ceramics,1,2.1589412552084457e-05
Unknown,Tunesia,Main dress-Womenswear,1,2.1589412552084457e-05
Unknown,Tunisia,Ceramics,1,2.1589412552084457e-05
Unknown,Tunisia,Ceramics-Tiles,4,8.635765020833783e-05
Unknown,Tunisia,Codices,2,4.3178825104168914e-05
Unknown,Tunisia,Jewelry,2,4.3178825104168914e-05
Unknown,Tunisia,Main dress,2,4.3178825104168914e-05
Unknown,Tunisia,Main dress-Menswear,2,4.3178825104168914e-05
Unknown,Tunisia,Main dress-Womenswear,15,0.0003238411882812669
Unknown,Tunisia,Textiles,4,8.635765020833783e-05
Unknown,Tunisia,Textiles-Costumes,2,4.3178825104168914e-05
Unknown,Tunisia,Textiles-Woven,2,4.3178825104168914e-05
Unknown,Turkey,Accessory-Foot and Leg wear,4,8.635765020833783e-05
Unknown,Turkey,Accessory-Foot and Leg wear-Menswear,2,4.3178825104168914e-05
Unknown,Turkey,Accessory-Foot and Leg wear-Womenswear,6,0.00012953647531250675
Unknown,Turkey,Accessory-Jewelry,2,4.3178825104168914e-05
Unknown,Turkey,Accessory-Neckwear,1,2.1589412552084457e-05
Unknown,Turkey,Accessory-Waist,1,2.1589412552084457e-05
Unknown,Turkey,Aerophone-Blow Hole-end-blown flute (vertical),5,0.0001079470627604223
Unknown,Turkey,Aerophone-Reed Vibrated-bagpipe,3,6.476823765625337e-05
Unknown,Turkey,Aerophone-Reed Vibrated-double reed,2,4.3178825104168914e-05
Unknown,Turkey,Aerophone-Whistle Flute-flageolet,4,8.635765020833783e-05
Unknown,Turkey,Aerophone-Whistle Flute-recorder,1,2.1589412552084457e-05
Unknown,Turkey,Aerophone-Whistle Flute-whistle,1,2.1589412552084457e-05
Unknown,Turkey,Arms and Armor,2,4.3178825104168914e-05
Unknown,Turkey,Book Binding,1,2.1589412552084457e-05
Unknown,Turkey,Carpet,7,0.0001511258878645912
Unknown,Turkey,Celluloid,1,2.1589412552084457e-05
Unknown,Turkey,Ceramic,5,0.0001079470627604223
Unknown,Turkey,Ceramics,98,0.002115762430104277
Unknown,Turkey,Ceramics-Tiles,25,0.0005397353138021114
Unknown,Turkey,Chordophone,1,2.1589412552084457e-05
Unknown,Turkey,Chordophone-Lute-bowed-unfretted,4,8.635765020833783e-05
Unknown,Turkey,Chordophone-Lute-plucked-fretted,7,0.0001511258878645912
Unknown,Turkey,Chordophone-Lute-plucked-unfretted,2,4.3178825104168914e-05
Unknown,Turkey,Chordophone-Zither,1,2.1589412552084457e-05
Unknown,Turkey,Chordophone-Zither-plucked,2,4.3178825104168914e-05
Unknown,Turkey,Chordophone-Zither-struck-dulcimer,2,4.3178825104168914e-05
Unknown,Turkey,Codices,45,0.0009715235648438006
Unknown,Turkey,Coins,5,0.0001079470627604223
Unknown,Turkey,Drawings,1,2.1589412552084457e-05
Unknown,Turkey,Embroidery,60,0.0012953647531250675
Unknown,Turkey,Garment,2,4.3178825104168914e-05
Unknown,Turkey,Glass,8,0.00017271530041667566
Unknown,Turkey,Idiophone-Concussion,6,0.00012953647531250675
Unknown,Turkey,Idiophone-Shaken-rattle,1,2.1589412552084457e-05
Unknown,Turkey,Idiophone-Struck-gong,1,2.1589412552084457e-05
Unknown,Turkey,Ivories and Bone,2,4.3178825104168914e-05
Unknown,Turkey,Jewelry,11,0.00023748353807292904
Unknown,Turkey,Lacquer,1,2.1589412552084457e-05
Unknown,Turkey,Leather,1,2.1589412552084457e-05
Unknown,Turkey,Main dress,4,8.635765020833783e-05
Unknown,Turkey,Main dress-Menswear,5,0.0001079470627604223
Unknown,Turkey,Main dress-Womenswear,41,0.0008851659146354628
Unknown,Turkey,Manuscript,1,2.1589412552084457e-05
Unknown,Turkey,Membranophone,2,4.3178825104168914e-05
Unknown,Turkey,Membranophone-single-headed / frame drum,2,4.3178825104168914e-05
Unknown,Turkey,Membranophone-single-headed / goblet drum,2,4.3178825104168914e-05
Unknown,Turkey,Membranophone-single-headed / kettle drum,4,8.635765020833783e-05
Unknown,Turkey,Metal,24,0.000518145901250027
Unknown,Turkey,Miscellaneous,1,2.1589412552084457e-05
Unknown,Turkey,Outerwear,1,2.1589412552084457e-05
Unknown,Turkey,Outerwear-Menswear,1,2.1589412552084457e-05
Unknown,Turkey,Outerwear-Womenswear,3,6.476823765625337e-05
Unknown,Turkey,Painting,3,6.476823765625337e-05
Unknown,Turkey,Paintings,2,4.3178825104168914e-05
Unknown,Turkey,Photographs,6,0.00012953647531250675
Unknown,Turkey,Prints,1,2.1589412552084457e-05
Unknown,Turkey,Reproductions,1,2.1589412552084457e-05
Unknown,Turkey,Sculpture,2,4.3178825104168914e-05
Unknown,Turkey,Seals,3,6.476823765625337e-05
Unknown,Turkey,Silver,3,6.476823765625337e-05
Unknown,Turkey,Stone,1,2.1589412552084457e-05
Unknown,Turkey,Stucco,1,2.1589412552084457e-05
Unknown,Turkey,Textile,34,0.0007340400267708716
Unknown,Turkey,Textiles,67,0.0014464906409896586
Unknown,Turkey,Textiles-Brocades,12,0.0002590729506250135
Unknown,Turkey,Textiles-Costumes,11,0.00023748353807292904
Unknown,Turkey,Textiles-Embroidered,169,0.003648610721302273
Unknown,Turkey,Textiles-Laces,37,0.000798808264427125
Unknown,Turkey,Textiles-Rugs,155,0.003346358945573091
Unknown,Turkey,Textiles-Velvets,1,2.1589412552084457e-05
Unknown,Turkey,Textiles-Woven,84,0.0018135106543750944
Unknown,Turkey,Velvet,11,0.00023748353807292904
Unknown,Turkey (?),Arms and Armor,1,2.1589412552084457e-05
Unknown,Turkey (Iznik),Ceramic,5,0.0001079470627604223
Unknown,Turkey (Kutahya),Ceramic,1,2.1589412552084457e-05
Unknown,Turkey ?,Embroidery,3,6.476823765625337e-05
Unknown,Turkey ?,Garment,1,2.1589412552084457e-05
Unknown,Turkey or Azerbaijan,Chordophone-Lute-plucked-fretted,1,2.1589412552084457e-05
Unknown,Turkey or Central Asia,Codices,1,2.1589412552084457e-05
Unknown,Turkey or Greece,Embroidery,1,2.1589412552084457e-05
Unknown,Turkey or Greece?,Idiophone-Struck-bell-clapper,1,2.1589412552084457e-05
Unknown,Turkey or Iran,Codices,1,2.1589412552084457e-05
Unknown,Turkey or Iran,Textiles,2,4.3178825104168914e-05
Unknown,Turkey or Iran,Textiles-Woven,1,2.1589412552084457e-05
Unknown,Turkey or Iran,Wood,1,2.1589412552084457e-05
Unknown,Turkey or Iraq,Codices,1,2.1589412552084457e-05
Unknown,Turkey or Iraq,Jewelry,10,0.0002158941255208446
Unknown,Turkey or the Balkans,Main dress,1,2.1589412552084457e-05
Unknown,Turkey?,Membranophone-Mirliton,1,2.1589412552084457e-05
Unknown,Turkey? (old cat. Arabia),Chordophone-Harp,1,2.1589412552084457e-05
Unknown,Turkey|India,Membranophone-single-headed / kettle drum,1,2.1589412552084457e-05
Unknown,Turkish,Decorative Art,1,2.1589412552084457e-05
Unknown,Turkish,Portfolio,12,0.0002590729506250135
