region,country,decade,medium_group,n_objects
Unknown,Dutch | Italian,1780,Prints,1
Unknown,Dutch | Italian | Unknown,1570,Paintings,1
Unknown,Dutch | Japanese,1960,Sculpture,3
Unknown,Dutch | Netherlandish,1530,Prints,1
Unknown,Dutch | Netherlandish,1550,Drawings,1
Unknown,Dutch | Netherlandish,1550,Prints,9
Unknown,Dutch | Netherlandish,1560,Prints,37
Unknown,Dutch | Netherlandish,1570,Prints,2
Unknown,Dutch | Netherlandish,1580,Other,1
Unknown,Dutch | Netherlandish,1580,Prints,41
Unknown,Dutch | Netherlandish,1590,Prints,31
Unknown,Dutch | Netherlandish,1600,Prints,20
Unknown,Dutch | Netherlandish,1610,Prints,27
Unknown,Dutch | Netherlandish,1630,Prints,1
Unknown,Dutch | Netherlandish,1640,Prints,3
Unknown,Dutch | Netherlandish,1670,Other,1
Unknown,Dutch | Netherlandish,1710,Prints,1
Unknown,Dutch | Netherlandish,1770,Prints,2
Unknown,Dutch | Netherlandish,1930,Prints,1
Unknown,Dutch | Polish,1820,Prints,4
Unknown,Dutch | Scottish,1890,Prints,1
Unknown,Dutch | Swedish,1650,Decorative arts,1
Unknown,Dutch | Swiss,1760,Prints,1
Unknown,Dutch | Unknown,1550,Prints,1
Unknown,Dutch | Unknown,1560,Prints,7
Unknown,Dutch | Unknown,1600,Drawings,9
Unknown,Dutch | Unknown,1600,Prints,2
Unknown,Dutch | Unknown,1620,Drawings,1
Unknown,Dutch | Unknown,1630,Drawings,3
Unknown,Dutch | Unknown,1640,Drawings,1
Unknown,Dutch | Unknown,1650,Paintings,4
Unknown,Dutch | Unknown,1660,Paintings,1
Unknown,Dutch | Unknown,1670,Paintings,1
Unknown,Dutch | Unknown,1680,Sculpture,2
Unknown,Dutch | Unknown,1700,Drawings,1
Unknown,Dutch | Unknown,1700,Prints,1
Unknown,Dutch | Unknown,1920,Paintings,4
Unknown,Dutch | Welsh,1900,Prints,1
Unknown,East Africa,1900,Other,1
Unknown,East India,1690,Other,3
Unknown,East India,1750,Other,2
Unknown,Eastern Africa,1900,Other,2
Unknown,Eastern Africa,1910,Other,1
Unknown,Eastern Africa?,1900,Other,1
Unknown,Eastern India,1690,Other,2
Unknown,Eastern India,1700,Paintings,3
Unknown,Eastern India,1750,Paintings,4
Unknown,Eastern India,1800,Other,1
Unknown,Eastern India,1870,Drawings,88
Unknown,Eastern India,1870,Prints,14
Unknown,Eastern India,1880,Drawings,3
Unknown,Eastern India,1890,Textiles,1
Unknown,Eastern India,1900,Paintings,12
Unknown,Eastern India,1910,Drawings,2
Unknown,Eastern Tibet,1800,Other,1
Unknown,Eastern Turkmenistan or Uzbekistan,1890,Textiles,1
Unknown,Ecuador,1500,Decorative arts,11
Unknown,Ecuador,1500,Other,3
Unknown,Ecuador,1500,Sculpture,6
Unknown,Ecuador,1520,Other,2
Unknown,Ecuador,1600,Decorative arts,6
Unknown,Ecuador,1600,Other,2
Unknown,Ecuador,1600,Sculpture,3
Unknown,Ecuador,1790,Decorative arts,4
Unknown,Ecuador,1900,Textiles,1
Unknown,Ecuador,1960,Textiles,1
Unknown,Ecuador,2010,Other,2
Unknown,Ecuador,2020,Textiles,10
Unknown,Ecuador (?),1600,Other,1
Unknown,Ecuador or Colombia,1500,Other,2
Unknown,Ecuador or Peru,1550,Decorative arts,1
Unknown,"Ecuador, Peru, Bolivia, Argentina, or Chile",1530,Other,2
Unknown,"Ecuador, Peru, Bolivia, Argentina, or Chile",1590,Other,2
Unknown,"Ecuador, Peru, Bolivia, Chile, or Argentina",1530,Other,1
Unknown,"Ecuador, Peru, Bolivia, Chile, or Argentina",1530,Sculpture,7
Unknown,Ecuador|Ecuador,1790,Decorative arts,3
Unknown,Ecuador|Ecuador,1790,Other,1
Unknown,Ecuador|Mexico,1790,Decorative arts,2
Unknown,Ecuador|Peru,1790,Decorative arts,7
Unknown,Ecuador|Peru,1790,Other,18
Unknown,Ecuador|Philippines,1790,Other,3
Unknown,Egypt (British repro),1900,Other,2
Unknown,Egypt ?,1850,Textiles,3
Unknown,Egypt and Spain; Egypt,1420,Textiles,1
Unknown,Egypt or Iran,1490,Drawings,1
Unknown,Egypt or Palestine,1590,Decorative arts,1
Unknown,Egypt or Syria,1420,Decorative arts,1
Unknown,Egypt or Syria,1490,Decorative arts,56
Unknown,Egypt or Syria,1490,Drawings,1
Unknown,Egypt or Syria,1490,Other,1
Unknown,Egypt or Syria,1520,Other,1
Unknown,Egypt or Syria,1590,Decorative arts,3
Unknown,Egypt or Syria,1690,Decorative arts,7
Unknown,Egypt or Syria,1780,Other,1
Unknown,Egypt or Syria,1790,Decorative arts,10
Unknown,Egypt or Syria,1850,Textiles,1
Unknown,Egypt or Syria,1890,Other,1
Unknown,Egypt or Syria,1890,Textiles,1
Unknown,Egypt or Syria|Egypt,1490,Decorative arts,1
Unknown,Egypt or Turkey,1490,Other,2
Unknown,Egypt or Turkey,1590,Textiles,1
Unknown,Egypt or Turkey,1890,Other,1
Unknown,Egypt possibly,1880,Other,1
Unknown,Egypt possibly,1890,Decorative arts,8
Unknown,Egypt possibly,1890,Other,23
Unknown,Egypt possibly,1890,Sculpture,1
Unknown,Egypt possibly (modern),1890,Decorative arts,1
Unknown,Egypt possibly (modern),1950,Other,1
Unknown,"Egypt, Bulgaria or Turkey?",1900,Other,1
Unknown,Egypt?,1890,Other,2
Unknown,Egypt?,1900,Other,2
Unknown,Egypt?,1910,Other,1
Unknown,Egyptian | Unknown,1800,Sculpture,1
Unknown,Empire of Ethiopia,1440,Paintings,1
Unknown,Engalnd,1800,Prints,1
Unknown,Engalnd,1810,Prints,1
Unknown,England (?),1500,Other,1
Unknown,England (?),1600,Other,3
Unknown,England (?),1600,Prints,1
Unknown,England (?),1620,Other,1
Unknown,England (?),1900,Textiles,4
Unknown,England (Anglo-Dutch),1600,Paintings,1
Unknown,England (Derby),1750,Decorative arts,1
Unknown,England (probably),1820,Other,1
Unknown,England ?,1500,Textiles,1
Unknown,England ?,1800,Textiles,1
Unknown,England or America,1820,Sculpture,8
Unknown,England or America,1880,Textiles,1
Unknown,England or France,1720,Other,1
Unknown,England or France,1770,Other,1
Unknown,England or France,1820,Textiles,1
Unknown,England or Germany,1650,Other,1
Unknown,England or Germany,1720,Sculpture,1
Unknown,England or Ireland,1700,Textiles,1
Unknown,"England or Meaux, France",1470,Sculpture,1
Unknown,England(?),1560,Drawings,1
Unknown,England(?),1800,Textiles,1
Unknown,England(?),1810,Prints,1
Unknown,England(?),1900,Drawings,3
Unknown,"England, by French woodworkers",1540,Other,5
Unknown,England?,1780,Other,1
Unknown,England|Belgium,1670,Other,2
Unknown,England|England,1830,Prints,1
Unknown,England|England,1850,Prints,6
Unknown,England|England,1860,Prints,2
Unknown,England|England,1880,Prints,1
Unknown,England|France,1810,Prints,1
Unknown,England|France,1830,Other,85
Unknown,England|Germany,1790,Other,1
Unknown,England|Ireland,1790,Decorative arts,3
Unknown,England|Ireland,1800,Decorative arts,9
Unknown,England|Ireland,1820,Sculpture,4
Unknown,England|Ireland,1830,Decorative arts,1
Unknown,England|Netherlands,1700,Other,3
Unknown,England|Netherlands,1760,Other,1
Unknown,England|Scotland,1840,Textiles,1
Unknown,England|Scotland|Wales,1840,Decorative arts,2
Unknown,English | European | French | Italian,1600,Decorative arts,1
Unknown,English | Flemish,1600,Prints,1
Unknown,English | Flemish,1610,Prints,7
Unknown,English | Flemish,1620,Prints,1
Unknown,English | Flemish,1630,Prints,1
Unknown,English | Flemish,1640,Prints,1
Unknown,English | Flemish,1660,Prints,1
Unknown,English | Flemish,1680,Prints,1
Unknown,English | Flemish | Italian,1680,Other,1
Unknown,English | French,1610,Prints,1
Unknown,English | French,1650,Prints,1
Unknown,English | French,1680,Prints,1
Unknown,English | French,1690,Prints,1
Unknown,English | French,1700,Prints,1
Unknown,English | French,1730,Prints,2
Unknown,English | French,1790,Prints,3
Unknown,English | French | Unknown,1650,Prints,1
Unknown,English | German,1590,Prints,2
Unknown,English | German,1600,Prints,1
Unknown,English | German,1630,Prints,1
Unknown,English | German,1650,Prints,2
Unknown,English | German,1680,Prints,1
Unknown,English | German,1690,Prints,1
Unknown,English | German,1700,Prints,1
Unknown,English | German,1710,Prints,5
Unknown,English | German,1720,Prints,4
Unknown,English | German,1740,Prints,4
Unknown,English | German,1990,Prints,1
Unknown,English | German | Italian,1400,Prints,1
Unknown,English | German | Unknown,1700,Prints,1
Unknown,English | Greek,1630,Prints,1
Unknown,English | Irish,1720,Prints,1
Unknown,English | Italian,1680,Prints,1
Unknown,English | Italian,1700,Prints,10
Unknown,English | Italian,1720,Prints,2
Unknown,English | Italian,1790,Prints,1
Unknown,English | Italian,1800,Prints,1
Unknown,English | Scottish,1890,Other,1
Unknown,English | Unknown,1560,Prints,1
Unknown,English | Unknown,1570,Prints,3
Unknown,English | Unknown,1600,Prints,4
Unknown,English | Unknown,1640,Prints,2
Unknown,English | Unknown,1650,Prints,3
Unknown,English | Unknown,1660,Paintings,1
Unknown,English | Unknown,1680,Prints,1
Unknown,Equatorial Africa,1880,Other,1
Unknown,Equatorial Africa,1900,Decorative arts,1
Unknown,Equatorial Africa,1900,Other,2
Unknown,Equatorial Africa,1900,Sculpture,1
Unknown,Equatorial Africa,1920,Other,1
Unknown,Ethiopia,1450,Paintings,1
Unknown,Ethiopia,1450,Sculpture,1
Unknown,Ethiopia,1500,Sculpture,1
Unknown,Ethiopia,1520,Other,1
Unknown,Ethiopia,1520,Sculpture,1
Unknown,Ethiopia,1620,Sculpture,1
Unknown,Ethiopia,1700,Other,1
Unknown,Ethiopia,1700,Paintings,1
Unknown,Ethiopia,1790,Sculpture,1
Unknown,Ethiopia,1800,Paintings,3
Unknown,Ethiopia,1800,Sculpture,1
Unknown,Ethiopia,1890,Decorative arts,1
Unknown,Ethiopia,1890,Other,12
Unknown,Ethiopia,1890,Textiles,1
Unknown,Ethiopia,1900,Other,2
Unknown,Ethiopia,1910,Other,1
Unknown,Ethiopia,1950,Other,1
Unknown,Ethiopia,1970,Textiles,1
Unknown,Ethiopia,1980,Paintings,1
Unknown,Ethiopia,1990,Other,1
Unknown,Ethiopia,2000,Decorative arts,5
Unknown,Ethiopia,2000,Other,2
Unknown,Ethiopia,2000,Sculpture,2
Unknown,Ethiopia,2000,Textiles,1
Unknown,Ethiopia,2010,Textiles,1
Unknown,Ethiopia or Sudan,1950,Other,1
Unknown,Ethiopian,1700,Sculpture,1
Unknown,Ethiopian,1990,Sculpture,1
Unknown,Europe,1400,Other,2
Unknown,Europe,1500,Other,7
Unknown,Europe,1600,Decorative arts,1
Unknown,Europe,1600,Other,13
Unknown,Europe,1700,Other,10
Unknown,Europe,1730,Other,1
Unknown,Europe,1760,Prints,1
Unknown,Europe,1800,Other,1
Unknown,Europe,1800,Textiles,1
Unknown,Europe,1840,Textiles,3
Unknown,Europe,1850,Textiles,2
Unknown,Europe,1870,Decorative arts,2
Unknown,Europe,1890,Other,1
Unknown,Europe,1910,Photographs,3
Unknown,Europe (Eastern?),1820,Other,1
Unknown,Europe (England,1810,Textiles,1
Unknown,Europe (England,1820,Textiles,1
Unknown,European,1400,Other,7
Unknown,European,1600,Drawings,1
Unknown,European,1600,Prints,1
Unknown,European,1700,Drawings,1
Unknown,European,1740,Paintings,1
Unknown,European,1770,Paintings,1
Unknown,European,1790,Drawings,2
Unknown,European,1800,Decorative arts,1
Unknown,European,1800,Drawings,2
Unknown,European,1800,Other,1
Unknown,European,1800,Sculpture,1
Unknown,European,1860,Photographs,1
Unknown,European (German or Swiss?),1520,Other,1
Unknown,European (unassigned),1400,Other,1
Unknown,European | French,1400,Decorative arts,1
Unknown,European | French,1720,Sculpture,1
Unknown,European | German,1700,Sculpture,1
Unknown,European | German | Italian,1620,Decorative arts,1
Unknown,European | Greek,1700,Sculpture,1
Unknown,European | Italian,1480,Decorative arts,1
Unknown,European | Italian,1590,Decorative arts,1
Unknown,European | Italian,1600,Decorative arts,1
Unknown,European | Netherlandish,1600,Sculpture,1
Unknown,Federated States of Micronesia,1930,Other,1
Unknown,Federated States of Micronesia,1950,Sculpture,2
Unknown,Federated States of Micronesia,2000,Decorative arts,1
Unknown,Fiji,1840,Other,2
Unknown,Fiji,1880,Decorative arts,1
Unknown,Fiji,1890,Textiles,2
Unknown,Fiji,1900,Other,13
Unknown,Fiji,1900,Textiles,1
Unknown,Fiji,1950,Textiles,1
Unknown,Fiji,2000,Decorative arts,2
Unknown,Fiji,2000,Other,17
Unknown,Fiji,2000,Textiles,10
Unknown,Finland,1890,Sculpture,1
Unknown,Finland,1900,Other,1
Unknown,Finland,1920,Other,1
Unknown,Finland,1920,Prints,7
Unknown,Finland,1930,Decorative arts,2
Unknown,Finland,1940,Other,1
Unknown,Finland,1950,Decorative arts,3
Unknown,Finland,1950,Other,4
Unknown,Finland,1960,Decorative arts,1
Unknown,Finland,1970,Decorative arts,2
Unknown,Finland,1990,Photographs,1
Unknown,Finland|Denmark,1850,Decorative arts,1
Unknown,Finnish,1950,Prints,1
Unknown,Finnish,1960,Prints,4
Unknown,Finnish,1970,Photographs,3
Unknown,Flanders,1410,Paintings,1
Unknown,Flanders,1430,Paintings,5
Unknown,Flanders,1440,Paintings,1
Unknown,Flanders,1460,Prints,2
Unknown,Flanders,1470,Drawings,3
Unknown,Flanders,1470,Other,1
Unknown,Flanders,1470,Paintings,11
Unknown,Flanders,1480,Paintings,1
Unknown,Flanders,1490,Paintings,559
Unknown,Flanders,1490,Sculpture,1
Unknown,Flanders,1490,Textiles,1
Unknown,Flanders,1500,Paintings,4
Unknown,Flanders,1500,Prints,1
Unknown,Flanders,1510,Paintings,3
Unknown,Flanders,1510,Prints,2
Unknown,Flanders,1520,Paintings,1
Unknown,Flanders,1520,Prints,11
Unknown,Flanders,1520,Sculpture,2
Unknown,Flanders,1530,Paintings,3
Unknown,Flanders,1540,Paintings,1
Unknown,Flanders,1540,Prints,1
Unknown,Flanders,1540,Sculpture,1
Unknown,Flanders,1550,Drawings,1
Unknown,Flanders,1550,Prints,5
Unknown,Flanders,1550,Sculpture,1
Unknown,Flanders,1560,Prints,4
Unknown,Flanders,1570,Prints,3
Unknown,Flanders,1570,Textiles,1
Unknown,Flanders,1580,Prints,13
Unknown,Flanders,1590,Drawings,1
Unknown,Flanders,1590,Prints,4
Unknown,Flanders,1600,Drawings,12
Unknown,Flanders,1600,Other,2
Unknown,Flanders,1600,Paintings,2
Unknown,Flanders,1600,Prints,4
Unknown,Flanders,1600,Textiles,6
Unknown,Flanders,1610,Drawings,2
Unknown,Flanders,1610,Paintings,5
Unknown,Flanders,1610,Prints,20
Unknown,Flanders,1620,Paintings,3
Unknown,Flanders,1620,Prints,4
Unknown,Flanders,1630,Drawings,8
Unknown,Flanders,1630,Paintings,3
Unknown,Flanders,1630,Prints,24
Unknown,Flanders,1640,Drawings,3
Unknown,Flanders,1640,Paintings,3
Unknown,Flanders,1640,Prints,26
Unknown,Flanders,1650,Paintings,1
Unknown,Flanders,1650,Prints,3
Unknown,Flanders,1660,Drawings,26
Unknown,Flanders,1660,Paintings,1
Unknown,Flanders,1660,Prints,13
Unknown,Flanders,1670,Paintings,1
Unknown,Flanders,1670,Prints,1
Unknown,Flanders,1670,Textiles,3
Unknown,Flanders,1680,Other,2
Unknown,Flanders,1700,Drawings,1
Unknown,Flanders,1700,Other,3
Unknown,Flanders,1700,Paintings,1
Unknown,Flanders,1700,Textiles,12
Unknown,Flanders,1720,Textiles,1
Unknown,Flanders,1780,Textiles,1
Unknown,Flanders,1800,Drawings,1
Unknown,Flanders,1800,Other,5
Unknown,Flanders,1800,Textiles,11
Unknown,Flanders,1810,Other,2
Unknown,Flanders,1850,Other,3
Unknown,Flanders,1900,Prints,1
Unknown,Flanders,1900,Textiles,1
Unknown,Flanders,1930,Prints,1
Unknown,Flanders or Italy,1700,Other,1
Unknown,Flanders or Italy,1800,Other,1
Unknown,Flanders|Mexico,1590,Other,1
Unknown,Flemish,1620,Paintings,1
Unknown,Flemish,1650,Other,1
Unknown,Flemish (?),1670,Paintings,1
Unknown,Flemish | French,1500,Prints,1
Unknown,Flemish | French,1540,Sculpture,1
Unknown,Flemish | French,1560,Prints,4
Unknown,Flemish | French,1590,Sculpture,2
Unknown,Flemish | French,1600,Prints,10
Unknown,Flemish | French,1610,Prints,2
Unknown,Flemish | French,1620,Prints,57
Unknown,Flemish | French,1630,Prints,1
Unknown,Flemish | French,1640,Prints,10
Unknown,Flemish | French,1640,Sculpture,1
Unknown,Flemish | French,1650,Prints,5
Unknown,Flemish | French,1660,Prints,6
Unknown,Flemish | French,1670,Prints,2
Unknown,Flemish | French,1680,Prints,2
Unknown,Flemish | French,1690,Prints,2
Unknown,Flemish | French,1700,Prints,11
Unknown,Flemish | French,1710,Prints,19
Unknown,Flemish | French,1710,Textiles,1
Unknown,Flemish | French,1730,Drawings,1
Unknown,Flemish | French,1730,Prints,3
Unknown,Flemish | French,1750,Prints,6
Unknown,Flemish | French,1760,Drawings,1
Unknown,Flemish | French,1760,Prints,2
Unknown,Flemish | French,1770,Prints,4
Unknown,Flemish | French,1780,Prints,1
Unknown,Flemish | French,1790,Prints,4
Unknown,Flemish | French,1810,Prints,1
Unknown,Flemish | French | German,1550,Prints,1
Unknown,Flemish | French | German | Italian,1780,Prints,1
Unknown,Flemish | French | German | Italian | Swedish,1770,Other,1
Unknown,Flemish | French | Italian,1680,Prints,1
Unknown,Flemish | French | Italian,1690,Other,1
Unknown,Flemish | French | Italian,1690,Prints,1
Unknown,Flemish | French | Italian,1700,Prints,1
Unknown,Flemish | French | Italian,1750,Prints,4
Unknown,Flemish | French | Italian,1770,Prints,1
Unknown,Flemish | French | Italian,1780,Prints,1
Unknown,Flemish | French | Italian | Netherlandish,1540,Other,1
Unknown,Flemish | French | Italian | Netherlandish,1670,Prints,1
Unknown,Flemish | French | Netherlandish,1750,Prints,1
Unknown,Flemish | German,1480,Prints,2
Unknown,Flemish | German,1500,Prints,1
Unknown,Flemish | German,1510,Prints,3
Unknown,Flemish | German,1550,Prints,1
Unknown,Flemish | German,1560,Prints,4
Unknown,Flemish | German,1570,Prints,7
Unknown,Flemish | German,1590,Prints,8
Unknown,Flemish | German,1600,Drawings,1
Unknown,Flemish | German,1600,Prints,3
Unknown,Flemish | German,1610,Prints,1
Unknown,Flemish | German,1620,Drawings,1
Unknown,Flemish | German,1620,Prints,3
Unknown,Flemish | German,1620,Sculpture,1
Unknown,Flemish | German,1640,Prints,2
Unknown,Flemish | German | Italian,1650,Prints,1
Unknown,Flemish | German | Netherlandish,1550,Prints,1
Unknown,Flemish | German | Netherlandish,1580,Prints,1
Unknown,Flemish | German | Netherlandish,1590,Prints,4
Unknown,Flemish | Irish,1750,Prints,1
Unknown,Flemish | Italian,1480,Prints,1
Unknown,Flemish | Italian,1540,Sculpture,5
Unknown,Flemish | Italian,1550,Sculpture,1
Unknown,Flemish | Italian,1560,Prints,1
Unknown,Flemish | Italian,1570,Drawings,1
Unknown,Flemish | Italian,1570,Prints,1
Unknown,Flemish | Italian,1570,Sculpture,3
Unknown,Flemish | Italian,1580,Prints,3
Unknown,Flemish | Italian,1580,Sculpture,1
Unknown,Flemish | Italian,1600,Drawings,2
Unknown,Flemish | Italian,1600,Prints,1
Unknown,Flemish | Italian,1600,Sculpture,1
Unknown,Flemish | Italian,1610,Prints,4
Unknown,Flemish | Italian,1620,Prints,1
Unknown,Flemish | Italian,1620,Sculpture,2
Unknown,Flemish | Italian,1630,Prints,5
Unknown,Flemish | Italian,1640,Prints,2
Unknown,Flemish | Italian,1650,Prints,1
Unknown,Flemish | Italian,1660,Prints,4
Unknown,Flemish | Italian,1680,Prints,2
Unknown,Flemish | Italian,1700,Prints,2
Unknown,Flemish | Italian,1760,Other,1
Unknown,Flemish | Italian,1760,Prints,2
Unknown,Flemish | Italian,1800,Prints,1
Unknown,Flemish | Italian | Netherlandish,1570,Prints,1
Unknown,Flemish | Italian | Swiss,1720,Prints,1
Unknown,Flemish | Netherlandish,1480,Prints,1
Unknown,Flemish | Netherlandish,1490,Prints,1
Unknown,Flemish | Netherlandish,1500,Prints,2
Unknown,Flemish | Netherlandish,1520,Prints,5
Unknown,Flemish | Netherlandish,1520,Textiles,2
Unknown,Flemish | Netherlandish,1530,Prints,22
Unknown,Flemish | Netherlandish,1550,Prints,16
Unknown,Flemish | Netherlandish,1560,Prints,51
Unknown,Flemish | Netherlandish,1570,Prints,40
Unknown,Flemish | Netherlandish,1580,Prints,50
Unknown,Flemish | Netherlandish,1590,Other,1
Unknown,Flemish | Netherlandish,1590,Prints,6
Unknown,Flemish | Netherlandish,1600,Prints,13
Unknown,Flemish | Netherlandish,1610,Prints,7
Unknown,Flemish | Netherlandish,1620,Prints,2
Unknown,Flemish | Netherlandish,1630,Prints,22
Unknown,Flemish | Netherlandish,1640,Prints,8
Unknown,Flemish | Netherlandish,1650,Prints,1
Unknown,Flemish | Netherlandish,1660,Prints,2
Unknown,Flemish | Roman,1610,Prints,1
Unknown,Flemish | Scottish,1740,Drawings,1
Unknown,Flemish | Spanish,1580,Prints,1
Unknown,Flemish | Spanish,1620,Prints,1
Unknown,Flemish | Swiss,1570,Prints,3
Unknown,Flemish | Unknown,1510,Drawings,1
Unknown,Flemish | Unknown,1520,Textiles,1
Unknown,Flemish | Unknown,1550,Prints,2
Unknown,Flemish | Unknown,1570,Drawings,1
Unknown,Flemish | Unknown,1570,Sculpture,1
Unknown,Flemish | Unknown,1590,Drawings,1
Unknown,Flemish | Unknown,1590,Paintings,1
Unknown,Flemish | Unknown,1590,Prints,1
Unknown,Flemish | Unknown,1590,Sculpture,1
Unknown,Flemish | Unknown,1610,Paintings,1
Unknown,Flemish | Unknown,1620,Paintings,3
Unknown,Flemish | Unknown,1660,Paintings,16
Unknown,Flemish | Unknown,1670,Other,1
Unknown,Flemish | Unknown,1780,Sculpture,1
Unknown,Flemish | Unknown,1790,Prints,1
Unknown,Flemish | Unknown,1900,Paintings,2
Unknown,Florentine | Italian,1410,Sculpture,1
Unknown,France (?),1690,Other,1
Unknown,France (?),1700,Other,1
Unknown,France (?),1700,Textiles,2
Unknown,France (?),1820,Decorative arts,1
Unknown,France (?),1880,Other,1
Unknown,France (?),1910,Other,1
Unknown,France (Angers,1430,Paintings,2
Unknown,France (blade: Germany?),1770,Other,2
Unknown,France (cartoon)|Southern Netherlands (woven),1500,Textiles,3
Unknown,France ?,1800,Textiles,2
Unknown,France ? or Switzerland ?,1830,Sculpture,3
Unknown,France and Italy,1580,Textiles,1
Unknown,France and South Netherlands,1490,Textiles,1
Unknown,France or Belgium,1870,Textiles,1
Unknown,France or Belgium,1890,Other,1
Unknown,France or Belgium,1900,Other,1
Unknown,France or Cambodia,1910,Sculpture,1
Unknown,France or England,1490,Other,1
Unknown,France or England,1900,Other,2
Unknown,France or Flanders,1800,Textiles,5
Unknown,France or Flanders,1880,Textiles,1
Unknown,France or Flanders,1900,Other,1
Unknown,France or Germany,1720,Other,1
Unknown,France or Germany,1790,Other,2
Unknown,France or Germany,1870,Other,1
Unknown,France or Germany,1900,Other,1
Unknown,France or India,1790,Prints,1
Unknown,France or Italy,1600,Other,1
